Idhayam ApolloSpecialtyHospital,3581
IFHE Hyderabad,3582
IFTM University,3583
ICFAI University Dehradun,3576
ICFAI University Jharkhand,3577
ICFAI University Tripura,3578
ICRI,3579
Gujarat Sidhee Cement,3459
Gujarat Optical Communication,3458
Gujarat Narmada Flyash Company,3457
Gujarat Gas,3456
Gujarat Vidyapith,3463
Gujarat University,3462
Gujarat Telelink,3461
Gujarat Technological University,3460
Gundecha Education Academy,3467
Guliya Nursing Home,3466
Gulbarga University,3465
Gulabrao Patil Homeopathic College And Hospital,3464
Guru Angad Dev Veterinary And Animal Sciences University,3471
Gupta Nursing Home,3470
Gupta Hospital And Maternity Home,3469
Guntur General Hospital,3468
Guru Harkishan Public School,3474
Guru Jambheshwar University Of Science Technology,3475
Guru Ghasidas Vishwavidyalaya,3472
Guru Gobind Singh Indraprastha University,3473
Guru Nanak Public School,3478
Guru Teg Bahadur Hospital,3479
Guru Nanak Dev Hospital,3476
Guru Nanak Dev University,3477
Guwahati Neurological Research Centre And Hospital,3482
Guwahati Polyclinic,3483
Guru Teg Bahadur Khalsa Senior Secondary School,3480
Guru Teg Bahadur Public School Durgapur,3481
Gyan Educational Institution,3486
Gyan Kendra Secondary School,3487
Gyan Bharati School,3484
Gyan Developers Builders,3485
Gyno Specialty Hospital,3489
Gyanpath Science School,3488
Gyoal Narsing Home,3490
HJ Doshi General Hospital,3493
HD Financial Services,3492
HK Gidwani High School,3495
HAL School Lucknow,3494
Halisahar High School,3497
Hajee Meera Academy,3496
Happy Family Hospital,3499
Hande Hospital,3498
Hare School,3501
Hardayal Public School,3500
Hari Sri Vidya Nidhi School,3503
Hari Krishna Hospital,3502
Harihara Diagnostics Nursing Home,3504
Harish Nursing Home,3505
Harkisandas Narotamdas Hospital,3506
Harringtons Industries,3507
Harsha Hospital,3508
Hartron Communications,3509
Harvey Heart Hospital Cardiac Surgery And Ancillary Services,3510
Haryana Roadways,3511
Havells,3512
Hayat Hospital,3513
Hazoor Multi Projects,3514
HB Estate Developers,3515
HCG Cancer Center,3516
HCL Career Development Centre,3517
HealthStreet Hospital,3518
Heart Hospital Pvt. Ltd.,3519
Gokuldas Tejpal Hospital,3406
Gold Field Hospital Research Center,3407
Gokula Curie Institute Of Oncology,3404
Gokuldas Hospital,3405
Goethals Memorial School,3402
Gokhale Institute Of Politics And Economics,3403
Godrej Memorial Hospital,3400
Goel Hospital And Scan Centre,3401
Godaddy,3398
Godavari Medical College And Hospital,3399
Goa University,3396
Gobind Nursing Home,3397
GMC Hospital,3394
Goa Medical College,3395
Global Institute,3392
Global Wisdom International School,3393
Government Higher Secondary School,3423
Government High School,3422
Government Ganapath High School For Boys,3421
Government Community Health Centre,3420
Government Cancer Hospital,3419
Government Ayurvedic Hospital,3418
Gopinathji Orthopaedic Hospital,3417
Gopal Gowda Shantiveri Memorial Hospital,3416
Google,3415
Goodmorning Grammar High School,3414
Good Samaritan Hospital,3413
Good Health Hospital,3412
Gomabai Netralaya Eye Hospital,3411
Goldstone Infratech,3410
Golden Kids English High School,3409
Goldcrest High International School?Additional MIDC,3408
Grace International School CBSE,3436
Grace Ling Liang English School,3437
Grace Speech And Hearing,3438
Grameen Vidhyapeeth Senior Secondary School Nagaur,3439
Govindarajan Nursing Home,3432
GR Cables,3433
GR Thanga Maligai,3434
Grace Cardiac Care Centre,3435
Government Super Speciality Hospital,3428
Government Teaching McGann Hospital Shimoga Institute Of Medical Sciences,3429
Government Veterinary Hospital,3430
Govind Ballabh Pant University Of Agriculture Technology,3431
Government Maternity Hospital,3424
Government Mental Hospital,3425
Government Muti-Speciality Hospital,3426
Government Rajaji Hospital,3427
Guiding Hands,3453
Guhan ENT Hospital,3452
Gujarat Forensic Sciences University,3455
Gujarat Ayurved University,3454
GTL Infrastructure,3449
GS Mutha,3448
Guardian Lifecare,3451
Greenfields Senior Secondary School,3445
Greencity,3444
Grover Hospital,3447
GRG Matriculation Higher Secondary School,3446
Grasim Industries,3441
Grant Medical College And Sir Jamshedjee Jeejebhoy Group Of Hospitals,3440
Green Woods,3443
Green View Nursing Home,3442
Ganesh Hospital,3338
Ganga Hospital,3339
Gandhinagar Capital [edit],3336
Ganesamoni Nursing Home,3337
Garden High School,3342
Garden Silk,3343
Gangasheel Hospital,3340
Ganpat University,3341
Gandhi Government Hospital Musherabad,3330
Gandhi Hospital,3331
Gandhi English High School,3328
Gandhi Eye Memorial Hospital,3329
Gandhi Nagar Public School Moradabad,3334
Gandhigram Rural University,3335
Gandhi Institute Of Technology And Management,3332
Gandhi Medical College,3333
GCRI,3355
GCCL Infrastructure Projects,3354
Gayatri Heart Medical Hospital,3353
Gautham Hospital,3352
Gemini Communications,3359
Gem Hospital Research Centre,3358
GDA,3357
GCS ?Hospital,3356
Garima Hospital,3347
Garg Mission Hospital,3346
Garg Children Hospital,3345
Gardenia Academy,3344
Gautam Buddha University,3351
Gaurav Memorial International SchoolKanpur,3350
Gauhati University,3349
Gateforum,3348
Getwell Hospital And Research Institute,3368
Gfive,3369
GG Hospital,3370
Ghelani Surgiacl Hopspital,3371
Giftstoindia,3372
Gillete,3373
Gini Silk Mills,3374
Giridhar Eye Institute,3375
GEMS English School,3360
GEMS International School,3361
General Hospital Thiruvanthapuram,3362
General Hospital Pasighat,3363
George Mathen Mission Hospital,3364
George Mission Hospital,3365
Get Well Hospital,3366
Getit,3367
GLA University,3385
GKNM Hospital,3384
Glen,3387
Glaxo SmithKline,3386
Global Hospital,3389
Global Heart Super Speciality Hospital,3388
Global Infrastructure Technologies,3391
Global Hospitals Health City,3390
Girish Group Of Hospitals,3377
Giri-s Nursing Home,3376
Girton High School,3379
Girishwari Hospitals Pvt Ltd,3378
Gitanjali International School Bangalore,3381
Gitanjali Devshala,3380
Givo,3383
Gitanjali Senior School,3382
Karapettai Nadar Higher Secondary School,3826
Karimnagar [edit],3827
Kanungo Institute Of Diabetes Specialities KIDS,3824
Kapoor Nursing Home,3825
Karnataka State Law University,3830
Karnataka State Women-s University,3831
Karma Ayurvedic Centre,3828
Karnatak University,3829
Karp Nursing Home,3834
Kartheek Hospital,3835
Karnataka Veterinary Animal And Fisheries Sciences University,3832
Karothukuzhi Hospital,3833
Kashiben Children Hospital,3838
Kasturba Hospital,3839
Karuna Hospital,3836
Karunya University,3837
Kamaqhya Vidyapeeth,3811
KamanwalaHousing Construction,3810
Kamalnyan Bajaj Hospital,3809
Kamala,3808
Kamla High School,3815
Kameshwari Priya Poor Home Eye Hospital,3814
Kamayini Hospital,3813
Kamat Criticare Hospital,3812
Kanduah Mahakali High School,3819
Kanailal Vidyamandir,3818
Kamla Raje Hospital,3817
Kamla Nehru Memorial Hospital,3816
Kanodia Hospital,3823
Kannur University,3822
Kannada University,3821
Kanjirapally Taluk Hospital,3820
Kakatiya Olampiad School Opp Srinivasa Theator Karimnagar,3792
Kakatiya University,3793
Kalaimagal English School,3794
Kalanjali Arts And Crafts,3795
Kalawati Hospital,3796
Kalawati Saran Children-s Hospital,3797
Kalikrishna Girls- High School,3798
Kalinga Hospital,3799
Kalinga Institute Of Dental Sciences,3800
Kallada,3801
Kalliyath Hospital,3802
Kalsekar Hospital,3803
Kalyan Memorial Hospital,3804
Kalyani Hospital,3805
Kalyanpur Cements,3806
Kamakshi Hospital And School Of Nursing,3807
KL University,3777
KLM Airlines,3776
KST Infra,3779
K Raheja,3778
KK Sharia Eye Hospital,3781
KB Patel Charitable Hospita,3780
KM Hospital,3783
KK Sherwood Matri High School,3782
KS Hegde Hospital,3785
KMNSS Ayurveda Hospital,3784
Kadi Sarva Vishwavidyalaya,3787
Kadamapuzha Hospital,3786
Kaigram High School,3789
Kahan Hospital,3788
Kakatiya Cement Sugar Industries,3791
Kajal Nursing Home,3790
JSS University,3766
Jubilee Memorial Hospital,3767
JP Hospital,3764
JSS Hospital,3765
Jothi Eye Care Centre,3762
Joyalukka,3763
Joseph Eye Hospital,3760
Joshi Hospital,3761
Kailash Bahl D.A.V Senior Secondary Public School Sector 7,3774
KK Surgical Maternity Centre,3775
Jyothi Hospital,3772
Jyoti Research Hospital,3773
Justinland,3770
Jyothi Central High School,3771
Julien Day School,3768
Junagadh Agricultural University,3769
Jobra High School,3751
Jnanadeepa School,3750
JMJ Hospital,3749
JMC Projects India,3748
JM Hospital,3747
JK Public School,3746
JK Lakshmi Cement,3745
JK Hospital Medical Research Centre,3744
Jorhat Govt. Boys- H.S And M.P. School,3759
John Smith,3758
John Miller,3757
John Paul Higher Secondary School,3756
John Joseph Murphy Memorial Higher Secondary School,3755
Jodhpur Park Boys School,3754
Jodhpur National University,3753
Jockey,3752
Jeevan Jyothi Multi Speciality Hospital,3732
Jeevandeep Multi Speciality Hospital,3733
Jehangir Hospital,3734
Jenkins School,3735
Jaypee University Of Engineering Technology,3728
Jaypee University Of Information Technology,3729
JB Gupta Hospital,3730
Jebe Hospital,3731
Jhantipahari High School,3740
Jingle Bell Academy,3741
Jiwaji University,3742
JJ Memorial Hospital,3743
Jet Konnect,3736
Jeyalakshmi Heart Centre,3737
Jeyan Hospital,3738
Jhajha Public School,3739
Jawaharlal Nehru Technological University Kakinada,3717
Jawaharlal Nehru Technological University Anantapur,3716
Jawed Habib,3719
Jawaharlal Nehru University JNU,3718
Jawaharlal Nehru Krishi Vishwavidyalaya,3713
Jawaharlal Nehru Hospital And Research Centre,3712
Jawaharlal Nehru Technological University,3715
Jawaharlal Nehru Medical College Hospital,3714
Jayasakthi Nursing Home,3725
Jayarogya,3724
Jayoti Vidyapeeth Women-s University,3727
Jaycees English Medium School,3726
Jayam Nursing Home,3721
Jaya Multi Speciality Hospital,3720
Jayarani High School A,3723
Jayarani English Middle School,3722
Jawahar Vidya Mandir,3707
Jawahar Novodaya Vidyalaya. Dibrugarh,3706
Jawahar Institute Of Post-Grauduate Education And Research Jipmer,3705
Jawahar High School,3704
Jawaharlal Nehru Centre For Advanced Scientific Research,3711
Jawaharlal Nehru Cancer Hospital Research Centre Idgah Hills,3710
Jawaharlal Nehru Architecture And Fine Arts University,3709
Jawaharlal Institute Of Postgraduate Medical Education Research,3708
Jamnabai Narsee School,3699
Jamnabai Hospital,3698
Jamia Millia Islamia,3697
Jamia Hamdard,3696
Jattinder GH Hospital,3703
Jaslok Hospital,3702
Janet Nursing Home,3701
Jan Jyoti Hospital,3700
Jaipan,3690
Jaiprakash Associates,3691
Jain Vishva Bharati University,3688
Jainco Projects India,3689
Jalpaiguri Zilla School,3694
Jamdar Hospital,3695
Jaipur Hospital,3692
Jaipur National University,3693
Jai Hind High School Edwards,3682
Jai Maruthi Hospital,3683
Jagriti Hospital,3680
Jahangeer Memorial Charitable Hospital,3681
Jain Heritage School,3686
Jain Hospital,3687
Jai Narain Vyas University,3684
Jai Prakash Vishwavidyalaya,3685
Jagacha High School,3673
Jadavpur University,3672
Jagadesh Eye Clinic,3675
Jagadbandhu Institution,3674
Jagan Nath University,3677
Jagadguru Ramanandacharya Rajasthan Sanskrit University,3676
Jagdishprasad Jhabarmal Tibrewala University,3679
Jagannathan Nursing Home,3678
IVR Prime Urban Developers IVR,3665
ITM University,3664
J B Khot High School,3667
Ivy Hospital-Multi Specialty Cancer Research Institute,3666
J Kumar Infraproject,3669
J K Cement,3668
Jabalpur Hospital Research Centre,3671
J P,3670
Ipc Heart Care,3656
Iqbal Memorial Institute,3657
Iqraa Hospital Research Centre,3658
Islamic University Of Science And Technology,3659
Ispat English Medium School,3660
Ispat General Hospital,3661
iswarya Hospital,3662
ITI,3663
Integral University,3648
Intergrated Digital Info Services,3649
International Community School And Junior College,3650
International Institute For Population Sciences,3651
International Institute Of Information Technology Bangalore,3652
International Institute Of Information Technology Hyderabad,3653
Inventure Academy International School,3654
Invertis University,3655
Institute Of Reproduction Child Cares,3647
Institute Of Mental Health And Hospital,3646
Institute Of Management Studies IMS,3645
Institute Of Liver Biliary Science,3644
Institute Of Chemical Technology,3643
Institute Of Brain Spine IBS,3642
Innobus,3641
Infrastructure Development Corporation,3640
Infosoft Hospital,3639
Infectious Disease Hospital,3638
Infant Jesus School,3637
Indus World School,3636
Indus Super Specialty Hospital,3635
Indus International University,3634
Indus International School-Hyderabad,3633
Indus Hospital,3632
Indraprastha Apollo Hospitals,3630
Indraprastha Institute Of Information Technology,3631
Indo-American Cancer Research Institute,3628
Indo-Asian Projects,3629
Indira Kala Sangit Vishwavidyalaya,3626
Indo-American Brain Spine Super Speciality Hospital,3627
Indira Gandhi Institute Of Development Research,3624
Indira Gandhi National Tribal University,3625
Indira Gandhi Government General Hospital And Post Graduate Institute,3622
Indira Gandhi Government Medical College And Hospital,3623
Indira Gandhi Agricultural University,3620
Indira Gandhi Cooperative Hospital,3621
Indian Statistical Institute,3618
Indian Veterinary Research Institute,3619
Indian Maritime University,3616
Indian School Of Mines,3617
Indian Institute Of Technology Patna,3613
Indian Institute Of Technology Madras,3612
Indian Institute Of Technology Ropar,3615
Indian Institute Of Technology Roorkee,3614
Indian Institute Of Technology Hyderabad,3609
Indian Institute Of Technology Guwahati,3608
Indian Institute Of Technology Kharagpur,3611
Indian Institute Of Technology Kanpur,3610
Indian Institute Of Technology Bombay,3605
Indian Institute Of Technology Bhubaneswar,3604
Indian Institute Of Technology Gandhinagar,3607
Indian Institute Of Technology Delhi,3606
Indian Institute Of Information Technology Design And Manufacturing,3601
Indian Institute Of Information Technology And Management Gwalior,3600
Indian Institute Of Space Science And Technology,3603
Indian Institute Of Science,3602
Indian Hume Pipe Company,3596
Indian Institute Of Foreign Trade,3597
Indian Institute Of Head And Neck Oncology,3598
Indian Institute Of Information Technology Allahabad,3599
Indiamart,3592
Indian Agricultural Research Institute,3593
Indian Airlines,3594
Indian Army,3595
In Digital,3589
INB Avenue,3590
India Cakes,3591
IGL,3584
IGMHospital,3585
IHM Hospital,3586
Immaculate Heart Of Mary-s Girl-s High School A,3587
Malgudi Rural Hospital,4065
Malda Zilla School,4064
Mamata Hospital,4067
Mallya Hospital,4066
Manav Bharti University,4069
Manas International Public School,4068
Manava Bharati India International School,4071
Manav Sthali School,4070
Mangalam Hospital,4073
Mandav Hospital,4072
Mangalayatan University,4075
Mangalam Nursing Home,4074
Maniacstore,4077
Mangalore University,4076
Maniraj Hospital,4079
Manipal Hospital,4078
Manjeera Constructions,4080
Mannam Ayurveda Medical College Hospital,4081
Mannam Memorial N.S.S. Medical Mission Hospital,4082
Manonmaniam Sundaranar University,4083
Mansarovar ENT Hospital,4084
Maple Infraprojects,4085
Mapusa Clinic,4086
Mar Augustine Memorial Lisie Hospital,4087
Mar Geevarghese Dionysious Memorial MGDM Hospital,4088
Marana Clinic,4089
Marathon Nextgen Realty,4090
Marathwada Agricultural University,4091
Marathwada Refractories,4092
Marble City Hospital Research Centre,4093
Mardolkar Hospital,4094
Marg,4095
Maharashtra University Of Health Sciences,4035
Maharashtra Medical Foundation-s Joshi Hospital,4034
Maharashtra Animal And Fishery Sciences University,4033
Maharani Shantadevi Hospital,4032
Maharshi Dayanand Saraswati University,4039
Maharishi University Of Management And Technology,4038
Maharishi Panini Sanskrit Vishwavidyalaya,4037
Maharishi Mahesh Yogi Vedic Vishwavidyalaya,4036
Mahatma Gandhi Hospital,4043
Mahatma Gandhi Dental College Hospital,4042
Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya,4041
Mahatma Eye Hospital,4040
Mahatma Gandhi Medical Services Complex Khaneri Rampur,4047
Mahatma Gandhi Medical College And Research Institute,4046
Mahatma Gandhi Kashi Vidyapeeth,4045
Mahatma Gandhi International School Ahmedabad,4044
Mahatma Jyotiba Phule Rohilkhand University,4050
Mahatma Phule Krishi Vidyapeeth,4051
Mahatma Gandhi Memorial Hospital,4048
Mahatma Gandhi University,4049
Mahavir General Hospital,4054
Mahendra Memorial Charitable Trust Hospital,4055
Mahaveer Cancer Hospital,4052
Mahavir Cardic Hospital,4053
Maj Hospital,4058
Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya,4059
Mahindra Finance,4056
Maitri Hospital,4057
Malar English School,4062
Malaviya National Institute Of Technology Jaipur,4063
Malabar Hospital,4060
Malabar Institute Of Medical Sciences MIMS,4061
Mad Over Donuts,4005
MAA Shakti Hospitals Pvt Ltd,4004
Madhur Courier,4007
Madhava Hospital,4006
M.L. Sharma Hospital,4001
M.G.M. Eye Institute,4000
M2K Infra,4003
M.S Ramaiah Memorial Super Speciality Hospital,4002
Magic Holiday,4013
Magadh University,4012
Magma Fincorp,4015
Madras Cements,4009
Madhya Pradesh Pashu-Chikitsa Vigyan Vishwavidyalaya,4008
Madurai Eye Hospital,4011
Madras Medical Mission,4010
Mahajana High School,4020
Mahakaushal Hospital,4021
Mahalakshmi Nursing Home,4022
Mahamaya Technical University,4023
Magnum Heart Institute,4016
Mahavir Cardiac Hospital,4017
Mahadevi Birla Girls Higher Secondary School,4018
Mahajan Hospital,4019
Maharaja Harisingh Agri Collegiate School,4028
Maharaja High School,4029
Maharaja Yeshwantrao Hospital,4030
Maharana Pratap University Of Agriculture And Technology,4031
Maharaja Agrasen Hospital,4024
Maharaja Agrasen Model School,4025
Maharaja Ganga Singh University,4026
Maharaja Hari Singh DAV Public School,4027
Live India,3975
Little Star English High School,3974
Little Rock Indian School,3973
Little Lights Free Education High School,3972
Little Flower Public School,3971
Little Flower Of Jesus High School,3970
Little Flower Hospital,3969
Little Bells E.M High School,3968
Lotto,3983
Loreto Convent,3982
L-Oreal,3981
Lords Hospital,3980
Lok Nayak Jai Prakash LNJP Hospital,3979
Lok Housing Constructions,3978
Logix Infratech,3977
Lockhart Hospital,3976
Loyola H S School,3990
Loyola High School,3991
Lourdes Hospital,3988
Loyola English Medium School,3989
Lotus Multi-speciality Hospitals And Research Center Ltd.,3986
Lourdes Central School,3987
Lotus Eye Hospital,3984
Lotus Maternity Center Ltd.,3985
M.G. Convent School,3998
M.G. International School,3999
MPT High School,3996
M. C. Kejriwal Vidyapeeth,3997
LVH Academy,3994
M D India Healthcare,3995
Loyola Hospital,3992
Lufthansa Airlines,3993
Larsen Toubro,3944
Lasik Centre,3945
Lata Mangeshkar Medical College And Hospital,3946
Latha Nursing Home,3947
Lawrence Public School,3948
Lawrence School,3949
Lemer Public School,3950
Levi Strauss Company,3951
Lakshmibai National Institute Of Physical Education,3936
Lakshmipat Singhania Academy,3937
Lakshya International School,3938
Lal Ded Memorial High School,3939
Lalit Narayan Mithila University,3940
Lalita Memorial Hospital,3941
Lancor Holdings,3942
Landmark Property Development Co,3943
Lions Eye Hospital,3961
Link House,3960
Lions Public School,3963
Lions Nab Eye Hospital,3962
Litera Valley School,3965
Lisieux Matriculation Higher Secondary School,3964
Little Angels- Senior Secondary School,3967
Little Angels High School,3966
Life Line Clinic Nursing Home,3953
Life Care Hospital,3952
Life Worth Hospital,3955
Life Line Hospital,3954
Lifecare Institute Of Medical Sciences Research,3957
Life Worth Super Specialty Hospital,3956
Lifeline Super Speciality For Mother Child,3959
Lifeline Hospital,3958
Kumaun University,3914
Kunhalu-s Hospitals Pvt Ltd,3915
Kulkarni Paediatric Hospital,3912
Kullu Valley Hospital,3913
Kurukshetra University,3918
Kushabhau Thakre Patrakarita Avam Jansanchar University,3919
Kurinji Hospital,3916
Kurlon,3917
Krishna University,3906
Krishnagar Collegiate School,3907
Krishna Mother Child Hospital,3904
Krishna Rajendra Hospital KR Hospital,3905
Kshetrapal Eye Hospital Lasik Laser Centre,3910
Kulachi Hansraj Model School,3911
Krishnath College School,3908
Krone Communications,3909
Lakeshore Hospital And Research Centre,3931
Ladycare Women-s Hospital And Childcare,3930
Lady Pillar Hospital,3929
Lady Lyall Hospital,3928
Lakshmi School,3935
Lakshmi Nursing Home,3934
Lakshmi Hospital,3933
Lakshdham High School,3932
La Foundation School,3923
L M L,3922
KVMS Hospital,3921
Kuvempu University,3920
Lady Irwin Senior Secondary School,3927
Lady Hardinge Medical College,3926
Laban Hrad Vidyapith For Boys LHV,3925
La Martiniere College,3924
Knor,3884
Kochar Accident Hospital,3885
Kochi Medical College,3886
Kokilaben Dhirubhai Ambani Hospital Medical Research Institute,3887
KMCH Erode Center,3880
KMCH Speciality Hospital,3881
KMF Builders Developers,3882
KMK Hospital,3883
KJK Hospital,3876
KK Hospital,3877
KLE University,3878
KMC Hospitals,3879
Kingsley Kids Care,3872
Kirtilal Kalidas,3873
Kishan Singh Hospital,3874
Kishori Nursing Home,3875
Krishna Heart Foundation,3901
Krishi Public School,3900
Krishna Kumar Orthopaedic Hospital,3903
Krishna Hospital,3902
Krantiguru Shyamji Krishna Verma Kachchh University,3897
KPM Eye Hospital,3896
Kripamayee Hospital,3899
Kripa Sadan High School,3898
Kottakkal Arya Vaidyashala,3893
Kongunadu Hospital,3892
Koyas Hospital,3895
Kovai Medical Center And Hospital? KMCH,3894
Kolors Health Care,3889
Kolhan University,3888
Konark Nursing Home,3891
Kolte Patil Developers,3890
Kerala University Of Fisheries And Ocean Studies,3854
Kerala University Of Health Sciences,3855
Kerala Agricultural University,3852
Kerala Kalamandalam,3853
KCP,3850
Kenyan Airlines,3851
KB-s Ayurveda Nilayam,3848
KCL Infra Projects,3849
Kawthekar High School,3846
Kay Cee Nursing Home,3847
Kavi Bharthi High School,3844
Kavikulguru Kalidas Sanskrit University,3845
Katwa Cements,3842
Kavery Medical Center,3843
Kasturba Medical College KMC,3840
Katuri General Hospital,3841
Kings Matriculation Higher Secondary School,3871
King George Hospital,3870
Kims Hospital,3869
Killer,3868
Kilbil St Joseph-s High School,3867
Kidneyline Kidney Hospital And Bodyline Hospital,3866
Kiddy-s Corner School,3865
Khowai Government Higher Secondary School,3864
Khosla Stone,3863
Khetrapal Hospital,3862
Khandeparkar Nursing Home,3861
Khandaka Hospital,3860
Khaitan,3859
KG Hospital,3858
Kesoram Industries,3857
Kerala Veterinary And Animal Sciences University,3856
P V S Hospital p Ltd,4400
P V S Memorial Hospital Ltd,4401
P.N.R. Society Hospital,4402
P.P. Savani Cardiac Multi-Speciality Hospital,4403
P.S. Higher Secondary School,4404
Pachhigar Homeopathic Hospital,4405
Padma Hospital,4407
Padma Ratna English School,4409
Padmashree Dr. D.Y. Patil Vidyapith,4410
Padmavati Hospital,4411
Pal,4412
Palamuru University,4413
Palana Hospital,4414
Palat Memmorial Hospital,4415
Orior,4384
Orpat,4387
Orlando Urologist Hospital,4386
Otis India Limited,4389
Our Lady Of Vailankanni High School,4391
Our Lady Of Nazareth High School,4390
Our Lady Queen Of The Missions School,4393
Our Lady Of VictoryEnglish High School,4392
Outlook,4395
Our Lady-s Hospital,4394
OxiCash,4396
P D P,4399
PAN Card,4398
Office Duniya,4370
Octagon,4368
Old Lourdes English High School,4372
Omega Children-s Hospital,4377
Orion Edutech,4383
Option Town,4380
Orbit Eye Hospital,4381
North Orissa University,4354
North Maharashtra University,4353
North Eastern Regional Institute Of Science And Technology,4352
Nss Medical Mission Hospital,4359
NS Memorial Institute Of Medical Sciences,4357
NumeroUno,4363
Nucent Estates,4362
Nutek,4361
NTR University Of Health Sciences,4360
O P Jindal Global University,4365
Nusi Wockhardt Hospital,4364
Phillipine Airlines,4468
Phoenix Hospital Diagnostic Centre,4469
Phoenix Mills,4470
Pioneer High School,4471
Petit Seminaire Higher Secondary School,4464
Phadake Hospital,4465
Phadke Hospital,4466
Philips Hospital,4467
Podar International School,4476
Polaris Healthcare,4477
Police,4478
Pondicherry City Hospitals Pvt. Ltd,4479
Piramyd,4472
PK TB Hospital,4473
Pnm Hospital,4474
PNVM,4475
Paypal,4453
Pavitra Nature Yogha Hospital,4452
Pearl Dental Care,4455
PDPM Indian Institute Of Information Technology Design Manufacturing,4454
Patulia High School,4449
Patna University,4448
Pavendar High School,4451
Pavan English Medium High School,4450
Perunthalaivar Kamaraj High School,4461
Perks Matriculation Higher Secondary School,4460
Peter England,4463
PES Institute Of Medical Sciences Research,4462
Peninsula Land,4457
PEC University Of Technology,4456
Periyar Maniammai University,4459
Perfect Life Care,4458
Park,4438
Parekh Hospital,4436
Parekhs Hospital,4437
Paras Hospitals,4434
Paras Spring Meadows Hospital,4435
Paramount,4432
Paramount Communications,4433
Patna Central School Patna,4446
Patna Medical College And Hospital,4447
Patiala Eye Hospital,4444
Patiala Heart Institute,4445
Patel Hospital,4442
Pathak Hospital,4443
Parsvnath Developers,4440
Parvathy Hospital,4441
Panjab University,4423
Pandit Ravishankar Shukla University,4422
Pandit Deendayal Petroleum University,4421
Panda Nursing Home Pvt Ltd,4420
Panda Medical Centre,4419
Panckhula Welfare Trust,4418
Panchavati High School,4417
Pallavi Model School,4416
Param Jyoti Eye Center,4431
Param Doctor House,4430
Panyam Cements Mineral Inds,4429
Pantel,4428
Panner Nursing Home,4425
Pankajakasthuri Ayurveda Medical College,4424
PRS Hospital,4537
Psychiatry Aatman Hospital,4539
PSG Hospitals,4538
Punarjani Hospital,4541
Pt. B. D. Sharma University Of Health Sciences,4540
Punarnavam Ayurveda Pancha Karma Hospital,4543
Punarnava Ayurveda Hospital Pvt Ltd,4542
Priya Gold,4529
Priya Arun Hospital,4528
Priya Nursing Home,4531
Priya Multi Speciality Hospital Sai Nagar,4530
Proactiv,4533
Priyadarshini High School,4532
Proto Developers Technologies,4535
Progressive School Barh,4534
Prime Rose School,4520
Prince Aly Khan Hospital,4522
Princess Asra General Hospital,4523
Princess Durre Shahwar Hospital,4524
Printbooth,4525
Prism Cement,4526
Priti Hospital,4527
Premdas-Jalaram Hospital,4512
Prerna Infrabuild Ventures,4513
Presentation Convent High School,4514
Presentation Convent Senior Secondary School,4515
Presidency High School,4516
Presidency University,4517
Primary Health Centre,4518
Prime Property Devp Corpn,4519
Prayaas Physiotherapy And Rehabilitation Center,4507
Pravara Kanya Vidya Mandir Jr. College,4506
Pravara Institute Of Medical Sciences,4505
Pratiksha Hospital,4504
Prem Hospital,4511
Pregnancy Hospital,4510
Precision,4509
Prayag Medicare,4508
Prakash Ayurvedic Nethralaya Panchakarma Kendra-Ayurvedic Treatment For Retianal Diseases Panchkarma Center,4499
Prakash Ayurvedic Nethralaya Panchakarma Kendra,4498
Prajay Engineers Syndicate,4497
Pragya Nursing Home,4496
Prannath Hospital,4503
Pramukh Swami Hospital,4502
Pramukh Swami Health Care And Research Center,4501
Prakash Higher Secondary School,4500
Poyanil Hospital,4490
PPR Memorial Hospital,4491
Postal Life Insurance,4488
Prabhu Nursing Home,4494
Pradhan Nursing Home,4495
Prabha Eye Clinic And Research Centre,4492
Prabhu Dayal Public School,4493
Pondicherry University,4482
Ponnu Matriculation Higher Secondary School,4483
Pondicherry Diabetes Center Anna Nagar,4480
Pondicherry Institute Of Medical Sciences,4481
Pooja Hospital,4484
Poomully Mana Ayurveda Centre,4485
Rakk International School,4605
Rajratan Purshotoom Tribhuvandas Patel High School,4604
Ram Raghu Hospital,4607
Ram Mantra Mandir Trust Hospital,4606
Rajiv Gandhi University Of Health Sciences,4601
Rajiv Gandhi University,4600
Rajpal Hospital Institute,4603
Rajkumar College,4602
Rajhans Vidyalaya,4597
Rajeswari Foundations,4596
Rajiv Gandhi Proudyogiki Vishwavidyalaya,4599
Rajiv Gandhi National University Of Law,4598
Rajebahadur Hospital Research Centre,4593
Rajawadi Hospital,4592
Rajendra Agricultural University,4595
Rajeev Gandhi Memorial Boarding School,4594
Rajasthan Ayurved University,4588
Rajasthan Seva Sadan,4589
Rajasthan Technical University Kota,4590
Rajasthan University Of Health Sciences,4591
Rajalakshmi Nursing Home,4584
Rajappa Clinic,4585
Rajarshi Memorial Higher Secondary School,4586
Rajasthan Agricultural University,4587
Railway Hospital,4580
Rainbow Children-s Hospital,4581
Rainbow Foundations,4582
Raisina Bengali Senior Secondary School,4583
Raghunathganj High School,4576
Raghvendra Hospital,4577
Raheja Hospital,4578
Railway Colony Municipal Higher Secondary School,4579
